Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (FBS),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"FBS","Bilans Alimentaires (2010-)","446","Chine - RAS de Macao","511","Population totale","S2501","Population","2022","2022","1000 No","695.17","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","156","Chine, continentale","511","Population totale","S2501","Population","2018","2018","1000 No","1417069.47","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","156","Chine, continentale","511","Population totale","S2501","Population","2019","2019","1000 No","1421864.03","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","156","Chine, continentale","511","Population totale","S2501","Population","2020","2020","1000 No","1424929.78","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","156","Chine, continentale","511","Population totale","S2501","Population","2021","2021","1000 No","1425893.47","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","156","Chine, continentale","511","Population totale","S2501","Population","2022","2022","1000 No","1425887.34","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","158","Chine, Taiwan Province de","511","Population totale","S2501","Population","2018","2018","1000 No","23726.19","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","158","Chine, Taiwan Province de","511","Population totale","S2501","Population","2019","2019","1000 No","23777.74","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","158","Chine, Taiwan Province de","511","Population totale","S2501","Population","2020","2020","1000 No","23821.47","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","158","Chine, Taiwan Province de","511","Population totale","S2501","Population","2021","2021","1000 No","23859.91","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","158","Chine, Taiwan Province de","511","Population totale","S2501","Population","2022","2022","1000 No","23893.4","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","196","Chypre","511","Population totale","S2501","Population","2018","2018","1000 No","1218.83","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","196","Chypre","511","Population totale","S2501","Population","2019","2019","1000 No","1228.84","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","196","Chypre","511","Population totale","S2501","Population","2020","2020","1000 No","1237.54","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","196","Chypre","511","Population totale","S2501","Population","2021","2021","1000 No","1244.19","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","196","Chypre","511","Population totale","S2501","Population","2022","2022","1000 No","1251.49","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","170","Colombie","511","Population totale","S2501","Population","2018","2018","1000 No","49276.96","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","170","Colombie","511","Population totale","S2501","Population","2019","2019","1000 No","50187.41","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","170","Colombie","511","Population totale","S2501","Population","2020","2020","1000 No","50930.66","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","170","Colombie","511","Population totale","S2501","Population","2021","2021","1000 No","51516.56","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","170","Colombie","511","Population totale","S2501","Population","2022","2022","1000 No","51874.02","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","174","Comores","511","Population totale","S2501","Population","2018","2018","1000 No","776.31","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","174","Comores","511","Population totale","S2501","Population","2019","2019","1000 No","790.99","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","174","Comores","511","Population totale","S2501","Population","2020","2020","1000 No","806.17","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","174","Comores","511","Population totale","S2501","Population","2021","2021","1000 No","821.63","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","174","Comores","511","Population totale","S2501","Population","2022","2022","1000 No","836.77","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","178","Congo","511","Population totale","S2501","Population","2018","2018","1000 No","5441.06","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","178","Congo","511","Population totale","S2501","Population","2019","2019","1000 No","5570.73","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","178","Congo","511","Population totale","S2501","Population","2020","2020","1000 No","5702.17","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","178","Congo","511","Population totale","S2501","Population","2021","2021","1000 No","5835.81","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","178","Congo","511","Population totale","S2501","Population","2022","2022","1000 No","5970.42","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","188","Costa Rica","511","Population totale","S2501","Population","2018","2018","1000 No","5040.73","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","188","Costa Rica","511","Population totale","S2501","Population","2019","2019","1000 No","5084.53","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","188","Costa Rica","511","Population totale","S2501","Population","2020","2020","1000 No","5123.1","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","188","Costa Rica","511","Population totale","S2501","Population","2021","2021","1000 No","5153.96","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","188","Costa Rica","511","Population totale","S2501","Population","2022","2022","1000 No","5180.83","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","384","Côte d'Ivoire","511","Population totale","S2501","Population","2018","2018","1000 No","25493.99","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","384","Côte d'Ivoire","511","Population totale","S2501","Population","2019","2019","1000 No","26147.55","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","384","Côte d'Ivoire","511","Population totale","S2501","Population","2020","2020","1000 No","26811.79","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","384","Côte d'Ivoire","511","Population totale","S2501","Population","2021","2021","1000 No","27478.25","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","384","Côte d'Ivoire","511","Population totale","S2501","Population","2022","2022","1000 No","28160.54","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","191","Croatie","511","Population totale","S2501","Population","2018","2018","1000 No","4160.48","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","191","Croatie","511","Population totale","S2501","Population","2019","2019","1000 No","4129.75","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","191","Croatie","511","Population totale","S2501","Population","2020","2020","1000 No","4096.87","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","191","Croatie","511","Population totale","S2501","Population","2021","2021","1000 No","4060.14","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","191","Croatie","511","Population totale","S2501","Population","2022","2022","1000 No","4030.36","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","192","Cuba","511","Population totale","S2501","Population","2018","2018","1000 No","11328.24","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","192","Cuba","511","Population totale","S2501","Population","2019","2019","1000 No","11316.7","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","192","Cuba","511","Population totale","S2501","Population","2020","2020","1000 No","11300.7","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","192","Cuba","511","Population totale","S2501","Population","2021","2021","1000 No","11256.37","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","192","Cuba","511","Population totale","S2501","Population","2022","2022","1000 No","11212.19","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","208","Danemark","511","Population totale","S2501","Population","2018","2018","1000 No","5766.69","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","208","Danemark","511","Population totale","S2501","Population","2019","2019","1000 No","5795.88","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","208","Danemark","511","Population totale","S2501","Population","2020","2020","1000 No","5825.64","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","208","Danemark","511","Population totale","S2501","Population","2021","2021","1000 No","5854.24","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","208","Danemark","511","Population totale","S2501","Population","2022","2022","1000 No","5882.26","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","262","Djibouti","511","Population totale","S2501","Population","2018","2018","1000 No","1057.2","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","262","Djibouti","511","Population totale","S2501","Population","2019","2019","1000 No","1073.99","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","262","Djibouti","511","Population totale","S2501","Population","2020","2020","1000 No","1090.16","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","262","Djibouti","511","Population totale","S2501","Population","2021","2021","1000 No","1105.56","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","262","Djibouti","511","Population totale","S2501","Population","2022","2022","1000 No","1120.85","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","212","Dominique","511","Population totale","S2501","Population","2018","2018","1000 No","70.82","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","212","Dominique","511","Population totale","S2501","Population","2019","2019","1000 No","71.43","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","212","Dominique","511","Population totale","S2501","Population","2020","2020","1000 No","72","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","212","Dominique","511","Population totale","S2501","Population","2021","2021","1000 No","72.41","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","212","Dominique","511","Population totale","S2501","Population","2022","2022","1000 No","72.74","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","818","Égypte","511","Population totale","S2501","Population","2018","2018","1000 No","103740.77","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","818","Égypte","511","Population totale","S2501","Population","2019","2019","1000 No","105618.67","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","818","Égypte","511","Population totale","S2501","Population","2020","2020","1000 No","107465.13","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","818","Égypte","511","Population totale","S2501","Population","2021","2021","1000 No","109262.18","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","818","Égypte","511","Population totale","S2501","Population","2022","2022","1000 No","110990.1","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","222","El Salvador","511","Population totale","S2501","Population","2018","2018","1000 No","6276.34","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","222","El Salvador","511","Population totale","S2501","Population","2019","2019","1000 No","6280.22","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","222","El Salvador","511","Population totale","S2501","Population","2020","2020","1000 No","6292.73","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","222","El Salvador","511","Population totale","S2501","Population","2021","2021","1000 No","6314.17","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","222","El Salvador","511","Population totale","S2501","Population","2022","2022","1000 No","6336.39","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","784","Émirats arabes unis","511","Population totale","S2501","Population","2018","2018","1000 No","9140.17","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","784","Émirats arabes unis","511","Population totale","S2501","Population","2019","2019","1000 No","9211.66","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","784","Émirats arabes unis","511","Population totale","S2501","Population","2020","2020","1000 No","9287.29","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","784","Émirats arabes unis","511","Population totale","S2501","Population","2021","2021","1000 No","9365.15","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","784","Émirats arabes unis","511","Population totale","S2501","Population","2022","2022","1000 No","9441.13","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","218","Équateur","511","Population totale","S2501","Population","2018","2018","1000 No","17015.67","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","218","Équateur","511","Population totale","S2501","Population","2019","2019","1000 No","17343.74","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","218","Équateur","511","Population totale","S2501","Population","2020","2020","1000 No","17588.6","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","218","Équateur","511","Population totale","S2501","Population","2021","2021","1000 No","17797.74","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","218","Équateur","511","Population totale","S2501","Population","2022","2022","1000 No","18001","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","724","Espagne","511","Population totale","S2501","Population","2018","2018","1000 No","46792.04","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","724","Espagne","511","Population totale","S2501","Population","2019","2019","1000 No","47131.37","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","724","Espagne","511","Population totale","S2501","Population","2020","2020","1000 No","47363.81","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","724","Espagne","511","Population totale","S2501","Population","2021","2021","1000 No","47486.93","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","724","Espagne","511","Population totale","S2501","Population","2022","2022","1000 No","47558.63","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","233","Estonie","511","Population totale","S2501","Population","2018","2018","1000 No","1322.15","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","233","Estonie","511","Population totale","S2501","Population","2019","2019","1000 No","1327.04","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","233","Estonie","511","Population totale","S2501","Population","2020","2020","1000 No","1329.44","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","233","Estonie","511","Population totale","S2501","Population","2021","2021","1000 No","1328.7","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","233","Estonie","511","Population totale","S2501","Population","2022","2022","1000 No","1326.06","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","748","Eswatini","511","Population totale","S2501","Population","2018","2018","1000 No","1160.43","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","748","Eswatini","511","Population totale","S2501","Population","2019","2019","1000 No","1169.61","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","748","Eswatini","511","Population totale","S2501","Population","2020","2020","1000 No","1180.65","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","748","Eswatini","511","Population totale","S2501","Population","2021","2021","1000 No","1192.27","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","748","Eswatini","511","Population totale","S2501","Population","2022","2022","1000 No","1201.67","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","840","États-Unis d'Amérique","511","Population totale","S2501","Population","2018","2018","1000 No","332140.04","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","840","États-Unis d'Amérique","511","Population totale","S2501","Population","2019","2019","1000 No","334319.67","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","840","États-Unis d'Amérique","511","Population totale","S2501","Population","2020","2020","1000 No","335942","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","840","États-Unis d'Amérique","511","Population totale","S2501","Population","2021","2021","1000 No","336997.62","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","840","États-Unis d'Amérique","511","Population totale","S2501","Population","2022","2022","1000 No","338289.86","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","231","Éthiopie","511","Population totale","S2501","Population","2018","2018","1000 No","111129.44","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","231","Éthiopie","511","Population totale","S2501","Population","2019","2019","1000 No","114120.59","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","231","Éthiopie","511","Population totale","S2501","Population","2020","2020","1000 No","117190.91","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","231","Éthiopie","511","Population totale","S2501","Population","2021","2021","1000 No","120283.03","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","231","Éthiopie","511","Population totale","S2501","Population","2022","2022","1000 No","123379.93","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","643","Fédération de Russie","511","Population totale","S2501","Population","2018","2018","1000 No","145652.29","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","643","Fédération de Russie","511","Population totale","S2501","Population","2019","2019","1000 No","145742.29","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","643","Fédération de Russie","511","Population totale","S2501","Population","2020","2020","1000 No","145617.33","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","643","Fédération de Russie","511","Population totale","S2501","Population","2021","2021","1000 No","145102.76","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","643","Fédération de Russie","511","Population totale","S2501","Population","2022","2022","1000 No","144713.31","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","242","Fidji","511","Population totale","S2501","Population","2018","2018","1000 No","919","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","242","Fidji","511","Population totale","S2501","Population","2019","2019","1000 No","918.47","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","242","Fidji","511","Population totale","S2501","Population","2020","2020","1000 No","920.42","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","242","Fidji","511","Population totale","S2501","Population","2021","2021","1000 No","924.61","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","242","Fidji","511","Population totale","S2501","Population","2022","2022","1000 No","929.77","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","246","Finlande","511","Population totale","S2501","Population","2018","2018","1000 No","5515.46","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","246","Finlande","511","Population totale","S2501","Population","2019","2019","1000 No","5521.54","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","246","Finlande","511","Population totale","S2501","Population","2020","2020","1000 No","5529.47","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","246","Finlande","511","Population totale","S2501","Population","2021","2021","1000 No","5535.99","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","246","Finlande","511","Population totale","S2501","Population","2022","2022","1000 No","5540.75","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","250","France","511","Population totale","S2501","Population","2018","2018","1000 No","64277.81","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","250","France","511","Population totale","S2501","Population","2019","2019","1000 No","64399.76","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","250","France","511","Population totale","S2501","Population","2020","2020","1000 No","64480.05","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","250","France","511","Population totale","S2501","Population","2021","2021","1000 No","64531.44","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","250","France","511","Population totale","S2501","Population","2022","2022","1000 No","64626.63","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","266","Gabon","511","Population totale","S2501","Population","2018","2018","1000 No","2192.01","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","266","Gabon","511","Population totale","S2501","Population","2019","2019","1000 No","2242.79","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","266","Gabon","511","Population totale","S2501","Population","2020","2020","1000 No","2292.57","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","266","Gabon","511","Population totale","S2501","Population","2021","2021","1000 No","2341.18","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","266","Gabon","511","Population totale","S2501","Population","2022","2022","1000 No","2388.99","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","270","Gambie","511","Population totale","S2501","Population","2018","2018","1000 No","2444.92","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","270","Gambie","511","Population totale","S2501","Population","2019","2019","1000 No","2508.88","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","270","Gambie","511","Population totale","S2501","Population","2020","2020","1000 No","2573.99","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","270","Gambie","511","Population totale","S2501","Population","2021","2021","1000 No","2639.92","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","270","Gambie","511","Population totale","S2501","Population","2022","2022","1000 No","2705.99","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","268","Géorgie","511","Population totale","S2501","Population","2018","2018","1000 No","3772.32","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","268","Géorgie","511","Population totale","S2501","Population","2019","2019","1000 No","3770.81","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","268","Géorgie","511","Population totale","S2501","Population","2020","2020","1000 No","3765.91","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","268","Géorgie","511","Population totale","S2501","Population","2021","2021","1000 No","3757.98","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","268","Géorgie","511","Population totale","S2501","Population","2022","2022","1000 No","3744.39","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","288","Ghana","511","Population totale","S2501","Population","2018","2018","1000 No","30870.64","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","288","Ghana","511","Population totale","S2501","Population","2019","2019","1000 No","31522.29","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","288","Ghana","511","Population totale","S2501","Population","2020","2020","1000 No","32180.4","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","288","Ghana","511","Population totale","S2501","Population","2021","2021","1000 No","32833.03","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","288","Ghana","511","Population totale","S2501","Population","2022","2022","1000 No","33475.87","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","300","Grèce","511","Population totale","S2501","Population","2018","2018","1000 No","10633.27","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","300","Grèce","511","Population totale","S2501","Population","2019","2019","1000 No","10574.02","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","300","Grèce","511","Population totale","S2501","Population","2020","2020","1000 No","10512.23","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","300","Grèce","511","Population totale","S2501","Population","2021","2021","1000 No","10445.36","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","300","Grèce","511","Population totale","S2501","Population","2022","2022","1000 No","10384.97","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","308","Grenade","511","Population totale","S2501","Population","2018","2018","1000 No","121.84","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","308","Grenade","511","Population totale","S2501","Population","2019","2019","1000 No","122.72","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","308","Grenade","511","Population totale","S2501","Population","2020","2020","1000 No","123.66","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","308","Grenade","511","Population totale","S2501","Population","2021","2021","1000 No","124.61","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","308","Grenade","511","Population totale","S2501","Population","2022","2022","1000 No","125.44","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","320","Guatemala","511","Population totale","S2501","Population","2018","2018","1000 No","16850.18","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","320","Guatemala","511","Population totale","S2501","Population","2019","2019","1000 No","17106.34","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","320","Guatemala","511","Population totale","S2501","Population","2020","2020","1000 No","17362.72","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","320","Guatemala","511","Population totale","S2501","Population","2021","2021","1000 No","17608.48","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","320","Guatemala","511","Population totale","S2501","Population","2022","2022","1000 No","17843.91","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","324","Guinée","511","Population totale","S2501","Population","2018","2018","1000 No","12554.86","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","324","Guinée","511","Population totale","S2501","Population","2019","2019","1000 No","12877.54","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","324","Guinée","511","Population totale","S2501","Population","2020","2020","1000 No","13205.15","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","324","Guinée","511","Population totale","S2501","Population","2021","2021","1000 No","13531.91","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","324","Guinée","511","Population totale","S2501","Population","2022","2022","1000 No","13859.34","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","624","Guinée-Bissau","511","Population totale","S2501","Population","2018","2018","1000 No","1924.95","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","624","Guinée-Bissau","511","Population totale","S2501","Population","2019","2019","1000 No","1970.46","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","624","Guinée-Bissau","511","Population totale","S2501","Population","2020","2020","1000 No","2015.83","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","624","Guinée-Bissau","511","Population totale","S2501","Population","2021","2021","1000 No","2060.72","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","624","Guinée-Bissau","511","Population totale","S2501","Population","2022","2022","1000 No","2105.57","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","328","Guyana","511","Population totale","S2501","Population","2018","2018","1000 No","785.51","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","328","Guyana","511","Population totale","S2501","Population","2019","2019","1000 No","798.75","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","328","Guyana","511","Population totale","S2501","Population","2020","2020","1000 No","797.2","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","328","Guyana","511","Population totale","S2501","Population","2021","2021","1000 No","804.57","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","328","Guyana","511","Population totale","S2501","Population","2022","2022","1000 No","808.73","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","332","Haïti","511","Population totale","S2501","Population","2018","2018","1000 No","11012.42","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","332","Haïti","511","Population totale","S2501","Population","2019","2019","1000 No","11160.44","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","332","Haïti","511","Population totale","S2501","Population","2020","2020","1000 No","11306.8","X","Ciffre de sources internationales",""
"FBS","Bilans Alimentaires (2010-)","332","Haïti","511","Population totale","S2501","Population","2021","2021","1000 No","11447.57","X","Ciffre de sources internationales",""
